330,254
562,267
790,255
1004,257
1246,260
1478,262
1706,259
1949,279
2218,270
2473,272
2685,261
2901,249
3129,261
3357,259
3585,262
3816,271
4030,248
4898,259
5128,258
5356,260
5650,266
6247,382
6479,275
6735,259
6951,245
7063,254
7380,259
7609,259
7540,268
7737,262
7652,264
7868,265
7799,265
7995,264
7926,264
8123,265
8039,258
8238,249
8154,256
8351,254
8282,261
8465,263
8584,439
8582,259
8715,267
8693,254
8824,247
8834,264
8941,254
8949,253
9406,362
9530,724
9540,276
9642,255
9732,337
9752,264
9861,264
9886,258
9988,261
9458,402
10196,499
10414,887
10524,269
10731,258
10854,268
11057,263
11180,267
11284,263
11309,260
11412,268
11456,277
11557,279
11584,261
11671,262
11696,260
11792,269
11682,207
11931,270
11846,264
11598,262
