335,264
631,262
902,254
1131,258
1415,269
1622,248
1835,259
2036,265
2294,259
2406,237
2735,312
2992,259
3241,270
3338,228
3667,319
3897,259
4141,283
4353,256
4567,263
4813,265
5045,267
5254,252
5481,263
5714,269
5941,269
6154,259
6383,260
6592,259
6819,269
7032,259
7265,268
7193,246
7377,267
7319,268
7503,254
7435,262
7632,261
7551,259
7547,224
7732,244
7814,259
7757,269
7772,232
7941,268
8054,266
7954,262
8071,260
8181,269
8279,254
8215,259
8410,262
8341,261
8524,255
8458,255
8657,264
8586,260
9127,268
9045,354
9257,258
9173,268
9286,253
9388,259
9398,257
9499,259
9626,259
9545,264
10375,244
10475,263
10584,256
10484,256
10600,256
10701,257
10813,261
10712,258
10839,267
10940,268
11053,257
10953,260
11154,249
11054,249
