1584,959
1304,928
955,817
1745,1215
1655,1234
1823,1249
1137,975
1708,1462
1508,1365
2166,1634
2198,1670
1670,1538
1226,1034
1360,792
2115,1914
2690,2504
1222,766
1442,1045
1508,1041
1314,904
1845,1439
2228,1681
1429,782
2909,2239
1338,781
2017,1718
1715,1026
2443,2076
2246,1467
1939,1235
2842,2480
2931,2720
3731,3067
2417,1684
4238,3659
2450,1891
2114,1141
1905,881
2422,1278
1837,883
2433,1386
1840,578
2944,2456
2128,1016
1828,777
2897,1766
2912,1944
2238,955
4148,3281
3046,2033
2947,1707
2540,1551
2373,1239
2834,1830
2296,1094
2309,991
3139,1940
3739,2561
3533,2317
3142,2033
3035,2180
2623,847
2722,1214
3037,1979
2512,809
3036,1397
2609,884
2533,935
2723,1120
3328,1424
3230,1586
2334,845
3235,1602
2534,1193
3202,1706
2622,1231
2822,1281
2440,929
2340,914
2435,808
