1810,951
1810,927
1810,942
1938,1160
1991,1241
2012,1230
2028,1128
2053,1304
2090,1291
2371,1637
2418,1653
2761,1975
2990,2186
3031,823
3062,829
3120,2334
3168,1084
3233,1158
3405,1229
3407,2629
3405,1321
3507,1404
3522,1354
4087,1894
4083,894
4323,1433
4303,1157
4254,982
4538,1439
4479,1147
4625,1311
4851,1468
4976,1695
4956,993
5453,2899
5453,2796
5413,2109
5180,1242
5132,866
5199,1039
5519,2122
5373,1238
5573,1343
6075,2772
5831,1417
5724,896
5750,1205
6060,1130
5901,659
5995,889
6058,938
6190,1234
6235,1281
6319,1677
6391,1305
6355,987
6463,1467
6448,1437
6540,1020
6541,650
6817,1148
7023,1311
7009,821
7138,1299
7101,755
7486,1559
7588,1447
7575,1308
7721,1518
7886,1867
7755,1105
7732,831
8006,1723
8225,2243
8263,1363
8280,1318
8396,785
8584,2061
8529,1082
8621,873
8683,980
8844,1521
9060,1211
9073,1110
9276,1591
9394,1653
9325,1054
9439,956
10302,4262
10002,2856
10237,3539
10018,1406
9988,1404
10309,1801
10306,1613
10418,1767
10355,1287
10393,1203
10331,674
10552,908
10599,829
11040,2830
11086,2045
10939,999
11236,1848
11096,898
11479,2143
11767,3420
11622,1416
11527,1021
11883,1558
11875,1456
11948,1632
11955,968
12487,3154
12138,933
12349,1386
12396,1867
12587,2216
12573,1791
12585,1157
12690,909
12740,1248
12709,930
13222,3214
13234,936
13251,954
13484,2207
13332,1242
13503,979
13552,1108
13544,854
13931,2792
13780,1612
13839,1991
14016,2358
14023,1567
14031,1361
14342,2378
14363,1693
14327,1505
14258,743
14571,954
14643,1017
14911,1744
14890,768
14954,1126
15008,1248
15193,1716
15245,1736
15201,1049
15584,2297
15486,1203
15781,2440
15554,1022
15761,760
16111,2098
16235,2231
16094,1302
16180,1239
16337,1681
16336,1373
16393,1137
16558,1622
16739,1412
16715,1443
16677,962
16705,1333
17312,4071
16888,1447
16888,998
16866,690
16939,939
17137,1741
17776,4247
17219,828
17421,1360
17507,951
17752,1739
17781,1346
17659,820
17885,1268
17880,1062
18167,1449
18200,1402
18186,940
18261,1344
18420,1770
18649,2419
18613,1996
18542,1520
18566,1109
18542,698
18786,1914
19119,1910
19226,1617
19139,1034
19194,1023
19380,1713
19259,767
19645,2160
19518,1209
19624,1419
19716,1899
19780,1492
20179,1691
20160,1636
20258,1097
20477,2050
20397,1046
20439,1215
20544,1678
20486,1095
21117,3117
20806,1432
20920,1735
20846,1363
21018,1782
21298,3025
21266,1857
21649,1420
21688,1320
21881,1634
21859,1653
21901,2265
21699,1005
21840,1398
22280,1597
22401,1678
22545,2282
22505,2177
22358,1488
22443,1312
22826,2297
22639,904
23020,2315
22940,1269
23119,1306
23082,875
23257,1545
23166,822
23478,1926
23259,911
23377,1091
23680,2809
23523,1797
23609,816
23801,1893
23800,1445
23958,770
24124,1493
24244,1734
24517,2214
24378,1185
24302,682
24417,1117
24499,1405
24622,1239
24837,1847
24617,1054
24680,644
24960,2167
25041,1648
25216,2230
25272,1655
25342,1088
25534,1292
25495,1185
25491,780
25692,1126
25682,1013
25838,1285
25756,890
26238,2980
26010,1734
25844,905
26158,1901
26117,1567
26400,2387
26388,1202
26752,2480
26871,1586
26861,1371
26944,1227
26998,1234
26945,954
27119,907
27953,2479
27676,1186
27920,2278
27746,1005
27716,904
27866,1967
27829,1041
27987,2043
28190,2432
28413,2623
28312,1291
28823,3415
28680,2938
28540,1578
28681,954
28804,1135
28895,1646
29053,1315
29080,1336
29289,1607
29440,1592
29613,1544
29854,2180
30338,4669
29752,1131
29951,1827
30076,2276
29891,1481
29907,1524
29982,1458
30236,1933
30070,729
30088,896
30413,921
30519,1554
30720,2241
30501,742
30545,746
30834,1851
30858,1132
30809,776
31166,1427
31316,1455
31496,1874
31326,1292
31735,3039
31490,1121
31584,1111
31626,1105
31666,1087
32061,2241
32154,2340
32057,1586
32204,977
32436,1706
32385,1205
32612,1201
32887,2819
32747,1658
33077,2541
32889,1212
33122,2292
32946,1123
33236,2002
33185,1639
33263,1437
33389,1941
33624,1293
33672,1531
33740,1378
33672,835
33809,1209
33701,856
34068,2488
33892,1295
34133,2283
34509,1918
34485,1558
34658,1788
34619,1049
34875,1877
34899,1402
34992,1356
35238,2112
35241,1630
35225,1622
35150,847
35216,1499
35169,1346
35197,1495
35451,2461
35468,1034
35447,911
35759,2605
35513,680
35912,2295
35890,860
36026,1354
35993,895
36267,1174
36486,2051
36449,1232
36453,1271
36515,1345
36647,1625
36692,1263
36808,1410
36893,1543
37133,1984
37012,1574
37327,2141
37459,1640
37776,2153
