348,290
353,273
341,265
336,271
329,272
386,312
348,270
369,306
338,264
349,292
363,263
356,262
343,275
394,309
445,362
349,276
407,275
445,317
418,332
404,336
423,322
301,253
372,274
440,352
394,296
408,311
425,287
363,303
368,304
345,263
324,257
316,262
344,270
347,271
336,264
329,270
373,291
341,276
350,276
393,274
339,264
360,267
354,259
341,276
361,277
355,275
358,305
402,312
360,284
415,337
352,270
410,261
398,317
334,264
472,347
351,284
355,264
457,290
503,294
432,279
424,355
458,294
367,308
345,273
435,298
702,326
592,286
568,461
615,494
323,246
589,275
368,266
380,267
332,266
341,267
334,266
337,267
308,254
340,270
342,272
