1240,260
2007,375
2412,258
2785,271
3872,977
4463,485
4862,260
5514,480
5914,256
6520,505
7108,471
7505,280
8088,453
8462,268
9016,467
9813,629
10045,462
10334,354
10691,272
10886,738
11180,266
11314,527
11469,236
11698,505
12097,575
12386,214
12587,725
12931,491
13103,619
13303,253
13534,447
13648,243
13833,235
14127,465
14432,594
14975,587
15298,604
15743,508
16274,783
16282,408
16541,246
16739,455
17046,271
17139,489
17864,375
17825,379
18420,478
18395,601
18982,483
19107,643
19378,265
19789,267
19923,709
20240,248
20648,752
20890,488
21212,258
21325,635
21865,508
21871,565
22511,590
22728,833
23282,516
23430,789
23635,263
23694,277
24004,280
24232,492
24405,269
24756,511
25092,519
25333,502
25640,271
25681,555
26044,288
26190,501
26435,257
26533,273
27063,560
27118,513
27391,260
27443,253
27722,262
27761,277
28413,453
28585,783
28919,438
28919,453
29451,304
29466,280
29981,266
30194,525
30412,368
30853,607
30979,508
31262,265
31753,838
32102,707
32232,473
32567,259
32762,520
33398,751
33360,604
33748,249
34040,573
34082,256
34570,528
35057,848
35176,500
35455,252
35785,594
35864,261
36275,466
36470,571
36842,469
37007,471
37333,255
37491,560
38110,676
38135,595
38430,262
38472,279
39122,636
39145,546
39436,258
39466,271
40034,486
40058,499
40643,473
40622,496
40993,314
41384,681
42085,698
42509,1055
42743,517
43068,497
43112,277
43394,262
43400,269
43696,256
44001,575
44263,266
44334,533
44604,261
44867,519
44974,263
45162,274
45291,254
45908,613
45918,513
46543,579
46755,784
47338,490
47757,832
48264,287
48306,577
49379,978
49413,984
49785,262
50214,780
50365,518
50771,500
50731,274
51087,256
51330,470
51645,270
51717,472
52535,779
52532,780
53296,725
53383,781
53679,258
53675,269
54109,285
54254,490
54453,263
54850,290
54950,559
55543,561
55830,855
55987,378
56313,265
56399,503
57057,638
57017,609
57598,475
57738,599
57933,263
58028,277
58237,259
58367,262
58951,635
58926,466
59270,268
59497,528
59823,482
59845,254
60421,534
60599,714
60795,278
