1769,995
1821,995
1737,1098
2333,551
2447,608
2399,607
2734,274
2719,258
2773,280
3058,270
3468,663
3510,742
3614,477
4105,591
4164,524
4454,913
4408,254
4850,587
4892,516
4916,477
5431,506
5535,653
5470,554
6184,598
6325,747
6286,803
6510,282
6849,558
6932,536
7120,565
7414,531
7629,711
7725,492
7740,262
7917,261
7970,264
8330,587
8260,267
8551,626
8570,259
8601,259
8635,268
8745,265
9067,682
9171,591
9114,255
9273,495
9619,506
9590,490
9640,514
9706,519
9978,263
10244,639
10226,593
10307,726
10360,269
10726,470
10847,602
10767,560
10996,601
10976,255
11018,247
11281,523
11448,485
11607,559
11587,633
11686,478
11858,288
11973,478
12121,460
12494,549
12705,1035
12786,260
12890,771
12836,277
13039,1089
13235,258
13460,621
13498,617
13466,257
13728,838
14207,669
14280,790
14346,908
14451,272
14489,796
14780,517
15063,795
15042,588
15105,621
15095,255
15695,596
15718,628
15715,646
16003,279
16147,1132
16262,533
16317,283
16776,713
16863,1142
16789,588
17050,620
17276,545
17334,279
17389,599
17553,765
17623,256
17875,555
17882,507
18018,548
18113,290
18284,566
18408,566
18517,482
18733,491
18814,668
18885,271
19013,616
19162,271
19279,519
19251,520
19204,265
19787,602
19766,607
19895,639
19886,635
20123,295
20404,649
20356,581
20388,605
20660,276
20877,569
20914,584
21041,819
21040,266
21183,267
21439,529
21514,505
21503,265
21663,795
21681,269
22263,711
22336,822
22341,673
22509,941
22613,273
22832,535
22833,497
22948,563
23061,276
23054,266
23077,277
23325,254
23423,550
23556,512
23620,503
23798,498
23826,299
23912,275
24155,805
24449,581
24489,623
24578,664
24546,543
24901,484
24859,280
25143,690
25070,501
25286,378
25764,865
25764,598
25885,850
25956,622
26081,280
26260,491
26218,284
26366,575
26755,503
26754,526
26793,560
27002,848
27143,285
27116,253
27257,475
27257,481
27451,295
27766,579
27774,603
27871,683
28032,505
28288,482
28286,254
28414,709
28328,495
28567,259
28637,286
28906,563
28887,528
29176,493
29232,545
