1006,481
1648,578
2283,575
2579,252
3463,835
4041,478
4392,262
5050,601
5826,732
6419,529
6774,256
7074,260
7379,260
7716,288
8136,252
8710,549
9011,472
8983,258
9163,275
9512,542
9610,270
9898,691
9903,252
10020,267
10366,516
10640,654
10603,267
10844,253
10781,269
11305,533
11360,666
11777,470
11844,508
11976,265
12211,268
12424,582
12521,266
12773,537
13014,533
12976,268
13384,491
13557,584
13683,278
14150,525
14321,947
14733,528
14944,254
15084,957
15176,258
15511,526
15464,261
15997,524
16249,909
16397,263
16526,496
17044,552
16961,585
17363,487
17476,497
17668,263
17798,488
17850,244
18020,260
18377,608
18310,257
18513,256
18704,478
18870,259
18789,269
18982,273
19466,660
19704,658
19619,279
20197,474
20161,598
20410,257
20584,471
20676,267
20793,279
21156,534
