318,255
313,255
336,264
326,255
335,264
338,272
331,268
339,275
328,264
322,255
345,275
335,263
333,265
420,355
340,275
330,258
353,295
322,254
340,271
382,314
334,264
340,276
316,254
323,254
329,266
322,256
331,265
323,255
342,270
337,269
360,295
336,265
373,315
334,266
340,271
334,266
323,256
335,266
327,256
334,266
319,256
326,256
333,265
325,255
330,265
326,256
322,257
327,254
328,264
321,257
325,255
335,262
327,268
337,259
325,256
331,264
324,256
332,265
334,256
328,266
318,259
329,255
333,266
323,255
333,266
337,264
347,273
321,257
335,265
368,267
331,265
351,284
324,255
333,267
352,280
360,286
439,280
511,354
465,351
586,323
644,312
595,332
1009,295
968,461
932,576
860,697
872,700
820,685
875,652
872,652
653,237
775,272
813,271
673,256
674,255
912,256
674,256
674,256
805,272
367,265
544,284
544,284
545,284
646,248
751,367
751,367
982,415
746,395
713,404
994,397
1076,397
1040,414
942,415
920,412
1109,414
912,377
910,377
720,461
833,377
1037,361
953,377
974,376
974,360
975,376
709,419
843,419
772,419
729,475
776,499
723,497
734,302
972,302
638,302
622,302
965,352
831,302
917,352
894,332
999,352
682,291
1153,352
833,301
1152,352
873,332
993,420
806,449
957,491
794,479
817,449
375,253
350,253
426,260
637,264
1037,265
485,260
951,265
537,261
775,265
1091,266
953,288
871,284
1008,288
361,219
1024,256
376,229
806,262
806,262
885,267
889,485
718,485
675,471
718,485
944,485
679,344
1417,520
613,356
668,371
651,522
651,506
652,522
649,258
688,271
730,281
445,252
442,287
469,314
472,316
455,303
444,287
472,314
406,303
445,320
551,302
478,302
478,301
637,357
595,356
583,348
583,368
543,384
