11160,559
12010,703
12416,249
12814,256
13485,533
13868,249
14645,627
15772,905
16459,515
16865,265
17476,493
17894,264
18271,246
18946,530
19619,508
20427,598
21132,497
21784,508
22462,563
23098,505
23522,261
23915,277
24609,499
25033,274
25435,261
25821,249
26229,276
26943,517
27567,501
28301,498
28905,487
29324,253
30029,544
30462,259
30854,268
31499,491
32238,599
32935,498
33601,550
34000,274
34819,702
35548,600
36269,570
36873,476
37359,255
37745,258
38462,540
39073,494
39725,517
40430,594
41222,645
41615,254
42032,260
42434,266
43061,481
43810,566
44296,250
45029,573
45653,481
46086,260
46509,268
46895,251
47500,467
47894,275
48316,278
49078,634
49457,251
50169,603
50858,549
51650,597
52560,674
53390,667
54064,491
54451,270
55096,541
55983,756
56437,261
56839,256
57209,262
57602,258
58032,262
58854,656
59248,268
59618,266
60312,572
60720,276
61139,251
61571,256
62260,575
62634,259
63479,686
63912,262
64398,267
64785,266
65170,249
65811,471
66214,266
67084,708
67804,548
68197,269
68600,259
69001,263
69393,275
69795,259
70540,578
71480,719
72510,907
72935,264
73665,574
74260,481
74910,479
75742,720
76409,569
76989,465
77723,612
78319,475
78924,501
79315,267
79687,251
80357,549
80764,265
81182,254
81837,515
82221,267
82654,260
83071,283
83854,654
84286,296
84898,474
85300,264
85757,255
86452,549
86797,245
87501,562
87909,270
88521,477
89383,744
90064,508
90770,584
91156,268
91532,257
91960,269
92833,718
93207,267
93815,497
94283,266
94844,452
95642,554
96339,555
96751,255
97521,643
97913,264
98299,271
99139,707
99773,389
100217,288
100925,590
101557,497
102485,779
103230,618
104021,574
104774,599
105197,268
105565,268
105954,266
106585,512
107018,269
107409,248
107841,264
108650,680
109029,269
109635,488
110012,259
110835,695
111690,729
112466,644
112890,272
113277,266
114036,587
114461,262
114862,265
115449,466
115873,273
116310,257
116730,261
117171,259
117985,703
118378,254
118779,262
119212,250
120385,1067
120949,463
121749,636
122188,268
122543,265
123181,475
123574,258
123973,269
124424,272
124816,259
125452,507
125813,250
126605,643
126966,254
127522,461
128301,641
129180,634
129807,477
130591,648
131392,664
132048,508
132844,651
133236,265
133841,494
134561,574
135091,267
135718,505
136344,481
137055,533
137535,264
137911,265
138641,536
138985,253
139404,254
139900,272
140620,612
141012,276
141718,489
142401,587
143341,803
143944,478
144681,541
145410,608
145824,274
146553,566
147223,496
147539,266
148357,635
149170,650
149551,238
150004,240
150434,271
150986,399
151374,269
151776,270
152417,499
152835,258
153259,254
154082,627
154474,255
155099,500
155516,256
156227,570
156862,483
157637,595
158061,256
158729,519
159105,252
159491,258
160196,516
160571,262
161287,567
161726,261
162519,604
163097,465
163531,267
164142,471
164591,271
165191,503
165577,279
165953,247
166341,267
166712,261
167104,263
167506,269
167876,258
168830,668
169576,624
170227,514
170660,250
171444,671
172110,505
172503,263
172936,266
173650,580
174276,513
175077,581
175907,699
177037,1005
177711,538
178346,475
179065,526
179709,509
180257,417
180940,557
181536,462
182278,619
182661,269
183310,522
183702,269
184338,462
185039,570
185626,464
186297,532
186920,486
187297,263
188090,623
188796,581
189181,267
189848,532
190501,476
190881,266
191280,279
191698,268
192228,268
192835,491
193196,260
194069,747
194576,268
195197,498
195839,517
196279,266
196702,261
197105,253
197834,575
198445,484
198847,252
199309,262
199948,520
200715,651
201789,930
202261,278
202990,594
203647,472
204018,262
204661,481
205253,462
205956,551
206453,264
207127,570
207513,254
208438,765
208879,262
209741,724
210127,260
210551,270
211015,267
211418,258
211841,270
212509,592
213248,595
213841,480
214513,562
215321,659
215998,537
216640,540
217080,262
217918,712
218388,264
219072,503
219463,266
219833,251
220204,259
220596,261
220967,255
221618,503
222088,255
222474,253
223173,561
223950,572
224543,488
224920,267
225295,267
226129,627
226787,494
227185,248
227600,256
228204,482
228987,670
229639,499
230362,592
231107,567
231812,573
232539,592
232931,264
233326,255
233698,256
234089,265
234755,568
235149,261
235566,265
235962,269
236608,507
237338,507
237950,461
238394,324
238849,264
239500,522
240283,598
241029,534
