10981,253
11606,491
12018,252
12438,255
12891,266
13554,535
14169,464
14599,282
14951,267
15333,267
16096,670
16478,275
17100,492
17731,514
17662,681
18272,471
19059,646
19653,409
20379,613
21119,519
21769,515
22612,690
23212,472
23697,270
24331,530
24722,261
25527,627
26770,1130
27619,365
28312,543
28724,271
29382,530
29982,481
30699,585
31330,482
31739,255
32331,507
32953,538
33325,266
34077,663
34925,762
35526,540
35868,259
36618,588
37207,517
37575,267
38166,503
38518,257
39126,510
39726,518
40348,527
40933,521
41344,257
42038,594
42426,262
42779,262
43127,256
43919,655
44270,261
44890,526
45258,252
45946,574
46303,253
46691,273
47046,254
47674,534
48032,273
48537,416
49138,478
49462,253
49845,271
50211,274
50792,475
51457,559
51783,253
52321,474
52703,254
53091,262
53472,268
53824,272
54524,619
55115,479
55675,469
56432,687
56785,268
57420,511
57965,469
58349,273
59226,697
59623,263
60172,478
60555,268
60897,262
61530,490
61932,261
62349,267
63116,632
63708,518
64121,266
64520,264
64867,250
65718,609
66388,582
67171,684
67612,258
68253,554
68607,266
68991,266
69658,573
70002,268
70581,500
71438,770
72054,548
72474,270
72860,256
73726,756
74092,249
74879,692
75438,484
75789,260
76640,743
77450,682
78033,476
78359,253
79040,605
79411,254
80028,516
80635,494
81328,595
81670,260
82285,486
83430,1008
84146,643
84512,275
84915,266
85735,616
86154,258
86754,517
87377,534
87713,255
88421,596
88898,260
89509,528
89869,270
90538,582
90873,250
91417,479
92346,768
93021,578
93750,644
94559,656
95298,657
95967,543
96375,275
96739,264
97074,258
97668,506
98008,276
98375,255
98819,260
99456,542
100276,708
100930,567
101523,479
101856,254
102520,540
103283,606
103633,270
103977,260
104453,403
104819,273
105144,257
105792,561
106557,609
107538,808
108255,596
108832,496
109418,481
109734,241
110147,295
110518,262
111076,468
111756,553
112136,269
112635,254
113422,704
113858,258
114614,647
115252,561
115618,271
115992,258
116668,566
117321,505
118087,662
118724,489
119063,272
119747,614
120083,261
120643,485
121099,290
