699,367
661,357
872,814
911,266
335,258
585,265
663,268
663,269
900,254
981,257
981,256
1231,272
1296,247
1311,272
2145,354
2145,372
2146,372
2416,256
2456,257
2477,256
2629,269
2708,269
2686,279
2901,257
2856,257
2851,260
3094,256
3054,255
3060,265
3304,264
3265,264
3272,267
3460,259
3513,261
3469,259
3681,266
3722,271
3672,259
3928,259
3889,262
3884,264
4101,272
4138,272
4094,264
4333,257
4293,256
4270,253
4504,264
4544,265
4494,276
4755,263
4715,264
4738,265
4952,262
4914,262
4308,264
4558,265
4557,264
4625,257
4894,269
4894,269
4940,256
5222,263
5222,258
5274,268
5554,259
5554,260
5611,278
5901,260
5905,261
5963,290
6230,258
6196,256
6202,259
6445,263
6488,262
6423,275
6656,263
6699,264
6634,264
6930,289
6850,264
6887,288
7018,265
7093,257
7012,258
7052,257
7192,270
7218,266
7261,266
7182,267
7362,266
7433,269
7392,265
7353,269
7518,243
7583,272
7543,266
7626,271
7694,267
7816,283
7735,279
7776,289
7871,271
7928,269
8009,269
7969,276
8085,285
8115,254
8198,254
8164,271
8276,282
8366,262
8342,283
8302,273
8543,361
8572,281
8492,274
8527,275
8711,261
8735,255
8658,255
8699,256
8900,275
8925,269
8846,269
8886,268
9099,265
9054,268
9093,268
9138,268
9290,276
9312,270
9232,270
9272,270
9442,255
9607,261
9567,270
9646,270
9796,445
9800,260
9778,261
9739,261
9960,258
9891,257
9971,262
9929,261
10133,269
10042,253
10124,253
10084,253
10286,257
10296,265
10254,272
10215,275
10457,265
10464,265
10424,263
10380,265
10742,359
10665,359
10785,393
10704,359
10873,262
10948,262
10833,262
10913,262
10980,245
11028,245
11086,265
11126,265
11672,257
11632,259
11553,261
11593,261
11766,269
11846,265
11805,266
11726,269
12141,435
12062,435
12100,435
12183,436
12229,265
12352,265
12311,265
12272,265
12387,255
12427,258
12523,269
12482,266
12636,260
12676,261
12570,269
12609,269
12723,252
12840,258
12802,258
12764,252
13182,371
