1316,1014
1362,1086
1373,1000
1751,1031
1200,928
1793,1147
1590,1152
1195,729
1903,1271
2011,1474
2050,1473
2138,1518
1993,1839
2094,1919
1765,774
2007,846
2602,1440
2339,1097
2463,1425
2610,1461
2790,1656
2743,1645
2533,1310
3024,1774
3323,2123
3123,2064
3074,1407
3342,1874
3274,899
3334,1132
3432,1874
3159,976
3116,880
5001,4293
3936,1034
4296,1978
4220,1932
3844,902
4288,1991
4115,1408
4001,954
4243,2108
3882,860
4561,2276
4155,1034
4052,306
4125,1186
4468,1891
4655,1660
4814,956
5124,1402
4980,1361
4939,1344
5074,1218
5044,1304
5418,1819
5534,1790
5817,1979
5755,2084
5944,2267
5439,666
5625,754
6257,2513
5698,795
6104,1984
6381,1625
6564,2165
6575,1244
7494,3739
6787,1696
6657,1143
6919,1510
7017,1666
6888,867
7457,2444
8401,4546
7757,2494
7724,1618
8155,2877
7933,2302
7878,1477
7783,1097
7748,1069
8001,1431
8382,2891
8249,1810
8268,1704
8019,1109
8294,1599
8975,3609
8542,1939
8534,1057
8666,1129
8708,1221
9020,1840
8704,940
8585,791
8866,1372
9056,1638
8732,995
8793,964
8994,1335
8684,771
9383,2649
9011,982
9057,1079
9270,1660
8898,658
9154,761
9636,1393
9496,1114
9584,1248
10004,1498
9818,1466
10209,1695
10351,1999
10066,1590
10476,2136
10086,1062
10365,1855
10258,1103
10625,2024
10805,2191
10622,1258
10717,1475
11862,3212
10813,1681
10890,1030
11698,3195
11665,3223
10938,1564
11047,1278
11296,1088
11291,1010
11836,3110
11344,1671
11464,949
11536,1746
11424,609
11796,1967
11947,1020
11914,827
12502,2069
12328,1183
12747,1970
12449,1116
12592,1310
12571,708
13011,2245
12971,1954
12861,1798
13295,2447
12850,1764
13378,2622
13442,2621
13496,2713
12926,545
13006,834
13317,2001
13174,1374
13424,1416
13389,1000
13642,1262
13447,1008
13573,1083
13528,1066
13609,1146
13670,1070
14178,1680
14057,1437
14008,1429
14554,1937
14276,1527
14131,1015
14410,1342
14389,1262
14810,2159
14362,703
14815,2015
14701,1579
14662,1479
14622,1311
15413,2825
14606,859
14745,1070
15035,1889
15082,1252
14986,775
15127,1368
15453,2150
15188,813
15287,976
15493,1439
15586,1760
15273,963
15395,1108
15282,963
15423,1197
15640,1631
15340,1042
