318,263
339,263
317,255
559,249
595,259
570,259
993,342
1011,358
976,335
1443,427
1402,427
1423,365
1704,268
1726,266
1687,265
1952,259
1991,262
1971,255
2224,256
2203,256
2244,256
2498,253
2477,253
2457,253
2754,248
2714,257
2734,258
3022,265
2982,265
3002,273
3272,268
3292,275
3252,275
3396,257
3416,261
3564,261
3712,266
3728,255
3728,254
4026,255
4057,257
4045,257
4321,261
4222,260
4222,260
4519,265
4553,263
4554,262
4819,242
4856,257
4836,257
4966,263
5013,259
5012,255
5294,259
5340,268
5341,269
5601,261
5632,254
5494,254
5753,252
5941,400
5971,400
6064,241
6268,263
6282,262
6388,267
6524,243
6438,260
6563,264
6735,264
6766,269
6875,254
7047,253
7058,261
7149,263
7254,260
7287,259
7395,259
7555,259
7567,256
7641,247
7823,262
7820,258
7956,304
8108,294
8103,279
8223,269
8363,262
8377,261
8480,265
8492,262
8612,267
8620,258
8713,261
8740,264
8845,258
8871,261
8945,256
8988,265
9081,255
9126,266
9197,269
9209,249
9467,361
9487,372
9597,419
9633,458
9698,250
9732,267
9843,255
9863,268
10008,267
9988,253
10104,269
10124,270
10282,289
10263,289
10449,340
10469,340
10556,266
10537,266
10704,265
10724,265
10826,300
10845,300
10976,273
10956,273
11118,278
11098,274
11288,294
11309,295
11421,315
11441,315
11580,255
11562,255
11710,277
11690,277
11814,267
11834,265
11971,261
11951,262
12133,272
12114,272
12213,258
12192,258
12373,260
12358,260
12430,253
12451,253
12630,279
12609,271
12709,293
12729,296
12892,272
12872,271
12958,265
12979,267
13122,263
13143,272
13231,268
13212,266
13378,273
13399,274
13487,264
13467,262
13603,258
13642,266
13727,259
13709,257
13860,265
13880,268
13996,276
13977,278
14133,263
14112,266
14212,259
14233,257
14360,263
14379,261
14455,273
14481,271
14597,239
14592,259
14694,258
14714,258
14829,263
14827,256
14929,254
14949,255
15046,242
15065,258
15181,260
15162,260
15278,263
15299,263
15430,259
15407,259
15545,259
15526,259
15641,257
15662,258
15762,261
15782,261
15878,263
15896,264
16010,266
16031,266
16147,269
16124,269
16242,257
16263,256
16394,262
16375,262
16492,269
16512,269
16623,268
16647,268
16744,270
16765,270
16876,265
16899,265
16991,257
17012,258
17125,263
17146,263
17260,261
17240,260
17391,257
17368,256
17496,259
17476,260
17632,267
17613,268
17714,264
17734,263
17866,256
17846,257
17966,255
17946,256
18094,266
18113,263
18197,263
18178,263
18329,256
18349,255
18435,250
18415,250
18581,258
18563,258
18667,253
18647,253
18815,253
18795,256
18882,261
18902,261
19063,269
19043,268
19112,256
19132,256
19313,264
19293,264
19508,270
19488,270
19525,260
19545,260
19789,264
19767,264
19789,282
19809,282
20015,263
20035,263
20079,264
20058,264
20281,288
20302,288
20326,264
20305,264
20514,259
20534,259
20574,266
20553,266
20763,267
20783,267
20808,257
20807,267
21036,268
21017,268
21043,254
21054,262
21282,264
21265,264
21291,268
21304,266
21524,271
21504,271
21549,273
21558,280
21774,269
21756,270
21798,265
21808,277
22024,268
22002,268
22046,275
22055,265
22252,270
22271,270
22291,266
22305,267
22485,259
22506,259
22547,269
22558,266
22842,319
22822,289
22862,359
22883,359
23365,497
23324,497
23345,498
23305,498
23600,256
23540,257
23581,257
23561,256
23809,269
23829,269
23788,269
23849,269
24078,263
24097,263
24058,263
24038,263
24345,268
24306,268
24326,268
24286,268
24339,251
24339,251
24567,251
24546,251
24651,259
24651,259
24667,266
24666,266
24963,258
24981,265
24981,260
24994,267
25269,263
25269,258
25249,265
25229,255
25498,258
25460,258
25518,265
25496,265
26404,258
26364,258
26384,261
26345,269
26641,258
26581,258
26601,258
26621,258
26869,262
26834,261
26889,261
26829,261
27097,265
27117,265
27076,265
27137,265
27345,259
27365,259
27385,259
27324,259
27601,252
27621,252
27582,252
27561,252
27850,267
27810,266
27867,266
27829,267
28076,270
28096,270
28136,269
28116,270
28346,259
28325,259
28364,259
28306,259
28562,251
28579,251
28542,251
28603,251
28834,255
28815,255
